gwp_op,probability density
5742.465334997734,0.05742587895923758
5742.639604827955,0.05736851044878878
5742.8138746581735,0.05742587895923758
5742.988144488394,0.05725377342789121
5743.162414318613,0.05742587895923758
5743.336684148833,0.05731114193833999
5743.510953979052,0.05748324746968636
5743.685223809272,0.05754061598013515
5743.859493639492,0.0572537734275924
5744.033763469712,0.05725377342789121
5744.208033299932,0.05759798449058393
5744.382303130151,0.05731114193833999
5744.556572960371,0.05748324746968636
5744.73084279059,0.05725377342789121
5744.9051126208105,0.05742587895923758
5745.079382451029,0.05736851044878878
5745.25365228125,0.05736851044878878
5745.427922111468,0.057081667896544834
5745.602191941689,0.05759798449058393
5745.776461771908,0.05736851044878878
5745.950731602128,0.05742587895923758
5746.125001432347,0.05754061598013515
5746.299271262567,0.05736851044878878
5746.473541092786,0.05725377342789121
5746.647810923007,0.05742587895923758
5746.822080753226,0.05731114193804089
5746.996350583446,0.05742587895923758
5747.170620413666,0.05736851044878878
5747.344890243885,0.05742587895923758
5747.5191600741055,0.05736851044878878
5747.693429904324,0.05748324746968636
5747.867699734545,0.05725377342789121
5748.041969564763,0.05748324746968636
5748.216239394984,0.05725377342789121
5748.390509225203,0.05748324746968636
5748.564779055423,0.05725377342789121
5748.739048885642,0.05731114193833999
5748.913318715862,0.05748324746968636
5749.087588546081,0.05754061598013515
5749.2618583763015,0.05725377342789121
5749.43612820652,0.05742587895923758
5749.610398036741,0.05736851044848938
5749.784667866961,0.05731114193833999
5749.95893769718,0.05731114193833999
5750.1332075274,0.05759798449058393
5750.307477357619,0.05742587895923758
5750.48174718784,0.05736851044878878
5750.656017018058,0.05713903640699363
5750.830286848279,0.05748324746968636
5751.0045566784975,0.05742587895923758
5751.178826508718,0.05731114193833999
5751.353096338937,0.05748324746968636
5751.527366169157,0.05742587895923758
5751.701635999376,0.05731114193833999
5751.875905829596,0.05736851044878878
5752.050175659815,0.05748324746968636
5752.224445490036,0.05719640491744241
5752.398715320254,0.05759798449058393
5752.572985150475,0.0572537734275924
5752.747254980695,0.05725377342789121
5752.921524810914,0.05736851044878878
5753.0957946411345,0.05754061598013515
5753.270064471353,0.05742587895923758
5753.444334301574,0.05736851044878878
5753.618604131792,0.05736851044878878
5753.792873962013,0.05731114193833999
5753.967143792232,0.05748324746968636
5754.141413622452,0.05719640491744241
5754.315683452671,0.05748324746968636
5754.489953282891,0.05748324746968636
5754.66422311311,0.05719640491744241
5754.8384929433305,0.05759798449058393
5755.012762773549,0.05731114193833999
5755.18703260377,0.05742587895923758
5755.361302433989,0.0572537734275924
5755.535572264209,0.05736851044878878
5755.709842094429,0.05748324746968636
5755.884111924648,0.05742587895923758
5756.058381754869,0.05736851044878878
5756.232651585087,0.05748324746968636
5756.406921415308,0.05742587895923758
5756.5811912455265,0.05731114193833999
5756.755461075747,0.05742587895923758
5756.929730905966,0.05731114193833999
5757.104000736186,0.05736851044878878
5757.278270566405,0.05725377342789121
5757.452540396625,0.05759798449058393
5757.626810226844,0.05736851044878878
5757.801080057065,0.05719640491744241
5757.975349887283,0.05754061598013515
5758.149619717504,0.05736851044878878
5758.323889547723,0.05736851044848938
5758.498159377943,0.05725377342789121
5758.6724292081635,0.05748324746968636
5758.846699038382,0.05731114193833999
5759.020968868603,0.05742587895923758
5759.195238698821,0.05742587895923758
5759.369508529042,0.05736851044878878
5759.543778359261,0.05725377342789121
5759.718048189481,0.05736851044878878
