gwp_op,probability density
4046.2437526310123,0.10454709112549859
4046.2439438902884,0.0
4046.244135149565,0.052273545562749296
4046.2443264088415,0.052273545438461175
4046.2445176681176,0.10454709112549859
4046.2447089273937,0.36591481893924505
4046.24490018667,0.313641272630767
4046.2450914459464,0.5227354556274929
4046.245282705223,0.7318296361384564
4046.245473964499,0.9409238201294873
4046.245665223775,1.6727534580079775
4046.2458564830513,1.7250269994692187
4046.246047742328,2.0386682769472224
4046.2462390016044,3.920515907884588
4046.2464302608805,4.025063008331696
4046.2466215201566,5.436448738525926
4046.2468127794327,4.704619089461505
4046.2470040387093,8.363767290039887
4046.247195297986,9.304691088046088
4046.247386557262,11.029718113740099
4046.247577816538,14.00931021081681
4046.247769075814,15.682063631538352
4046.2479603350907,17.197996490144515
4046.2481515943673,21.32760653889216
4046.2483428536434,24.202651595552922
4046.2485341129195,27.652705602694375
4046.2487253721956,32.72323944447669
4046.248916631472,37.42785862292849
4046.2491078907487,41.191553805507404
4046.249299150025,44.066598909397655
4046.249490409301,48.45757673666859
4046.249681668577,56.92589098248421
4046.2498729278536,63.250990130926645
4046.25006418713,72.39886043226872
4046.2502554464063,75.95346170267472
4046.2504467056824,81.70355171457715
4046.2506379649585,89.6491304269609
4046.250829224235,94.35374974076247
4046.2510204835116,102.50842260482236
4046.2512117427877,106.37666522019481
4046.251403002064,118.71322197300364
4046.25159426134,123.41784078020682
4046.2517855206165,123.47011461921383
4046.251976779893,130.47476941439908
4046.252168039169,134.18619145957743
4046.2523592984453,142.18404393067806
4046.2525505577214,138.36807477560671
4046.252741816998,143.22951484193305
4046.2529330762745,145.73864468242974
4046.2531243355506,149.13642549052375
4046.2533155948267,155.1478832302399
4046.253506854103,145.05908859172973
4046.2536981133794,151.07054667634546
4046.253889372656,147.35912459102204
4046.254080631932,143.02042065968206
4046.254271891208,142.28859102180357
4046.2544631504843,142.34086422892977
4046.254654409761,128.59292208436327
4046.2548456690374,127.23380959721449
4046.2550369283135,122.5814643446471
4046.2552281875896,116.30863887711718
4046.2554194468657,115.21089414636842
4046.2556107061423,106.0630239468183
4046.255801965419,101.8811400595608
4046.255993224695,94.04010846738596
4046.256184483971,90.38096027799352
4046.256375743247,82.64447533820712
4046.2565670025238,73.96706697129025
4046.2567582618003,67.22377943386105
4046.2569495210764,65.60329968125036
4046.2571407803525,58.441823939153714
4046.2573320396286,52.79628089284578
4046.257523298905,47.46437937097636
4046.2577145581818,41.71428925989201
4046.257905817458,35.12782261816752
4046.258097076734,33.55961625128505
4046.25828833601,26.24131981010751
4046.2584795952866,26.241319872500142
4046.258670854563,20.491229811876778
4046.2588621138393,17.92982612802301
4046.2590533731154,14.427498575318806
4046.2592446323915,13.225206995930677
4046.259435891668,10.402435566987108
4046.2596271509447,8.52058790646917
4046.2598184102208,8.10239956222614
4046.260009669497,5.384175192963177
4046.260200928773,3.345506908061515
4046.2603921880495,3.554601098266952
4046.260583447326,3.345506908061515
4046.260774706602,1.777300549133476
4046.2609659658783,1.5682063668824786
4046.2611572251544,1.4636592722769128
4046.261348484431,0.888650274566738
4046.2615397437075,0.9409238178923011
4046.2617310029837,0.6795560923157408
4046.2619222622598,0.5750090011902422
4046.262113521536,0.47046190894615053
4046.2623047808124,0.052273545562749296
4046.262496040089,0.10454709087692235
4046.262687299365,0.26136772781374645
