gwp_car_diesel,gwp_car_ng,gwp_car_methanol,gwp_car_bev,gwp_car_fuel_cell,gwp_car_gasoline,gwp_car_HEV,gwp_car_PHEV,gwp_op
               276.156024,               344.556024,               308.151727,               433.903976,               728.621136,               298.198993,               528.530099,               441.902335,             31196.583159
               277.224774,               298.599774,               379.757977,               415.857101,               839.152386,               288.580243,               481.495724,               511.642960,             31196.400776
               345.624774,               366.999774,               311.357977,               338.857101,               681.952386,               356.980243,               585.295724,               615.442960,             31196.418243
               379.824774,               332.799774,               277.157977,               454.357101,               760.552386,               322.780243,               533.395724,               459.742960,             31196.367949
