gwp_op,probability density
941.3950119351151,9.566330565646109e-05
941.6040785135986,0.0
941.8131450920819,0.00019132661131292218
942.0222116705652,0.00019132661131281812
942.2312782490486,0.0003348215697976138
942.4403448275319,0.0010044647093928414
942.6494114060154,0.001339286279189727
942.8584779844987,0.0017219395018162997
943.067544562982,0.0024872459470666355
943.2766111414654,0.004017858837571366
943.4856777199489,0.004878828588476863
943.6947442984322,0.006409441478982892
943.9038108769155,0.007413906188375734
944.1128774553988,0.009996815441094747
944.3219440338822,0.01329719948624809
944.5310106123657,0.01415816923714854
944.740077190849,0.016501920225739538
944.9491437693323,0.02028062079916975
945.1582103478156,0.02396365806693047
945.367276926299,0.02721621045926318
945.5763435047825,0.029129476572376557
945.7854100832658,0.03486927491178006
945.9944766617491,0.03797833234561505
946.2035432402324,0.042378844405789214
946.4126098187159,0.04534440688116255
946.6216763971993,0.045679228450935326
946.8307429756826,0.05433675761286989
947.0398095541659,0.05524555901660628
947.2488761326492,0.05864160636737875
947.4579427111327,0.06189415875973032
947.6670092896161,0.06811227362736325
947.8760758680994,0.0718909742008305
948.0851424465827,0.07160398428382218
948.2942090250662,0.07806125741567224
948.5032756035495,0.07729595097042055
948.7123421820329,0.08102681989097847
948.9214087605162,0.08327490757394937
949.1304753389995,0.08542733195117329
949.339541917483,0.08643179666061258
949.5486084959663,0.09312822805656486
949.7576750744497,0.09121496194338605
949.966741652933,0.0891103692189935
950.1758082314163,0.09451534598853216
950.3848748098998,0.0928890697924237
950.5939413883831,0.0955198106979764
950.8030079668665,0.09188460508298091
951.0120745453498,0.09336738632070601
951.2211411238331,0.09355871293196806
951.4302077023166,0.09532848408666346
951.6392742807999,0.09504149416969408
951.8483408592833,0.0917889417773245
952.0574074377666,0.0924107532641414
952.26647401625,0.09303256475085782
952.4755405947334,0.09781573003373145
952.6846071732168,0.09264991152823217
952.8936737517001,0.09102363533212272
953.1027403301835,0.09690692862999507
953.3118069086668,0.09504149416964242
953.5208734871502,0.09231508995848495
953.7299400656336,0.09054531880379117
953.939006644117,0.09030616053969927
954.1480732226003,0.08992350731707342
954.3571398010836,0.08652745996622199
954.566206379567,0.08222261121172829
954.7752729580504,0.08423154063046817
954.9843395365338,0.08380105575505992
955.1934061150171,0.07763077254021816
955.4024726935004,0.07782209915148877
955.6115392719838,0.0743782201478985
955.8206058504672,0.06882974841978631
956.0296724289506,0.06605551255578637
956.2387390074339,0.06371176156716843
956.4478055859173,0.05864160636741064
956.6568721644006,0.05581953885054504
956.865938742884,0.05180168001294551
957.0750053213674,0.04625320828489893
957.2840718998507,0.04596621836790456
957.4931384783341,0.042426676058640485
957.7022050568174,0.03702169928905044
957.9112716353009,0.03286034549297651
958.1203382137842,0.029942614670472316
958.3294047922675,0.02649873566682531
958.5384713707509,0.024298479636741113
958.7475379492342,0.019132661131292215
958.9566045277177,0.0179368698105767
959.165671106201,0.01406250593149978
959.3747376846843,0.012053576512707541
959.5838042631677,0.009566330565646108
959.792870841651,0.008179212633627423
960.0019374201345,0.00612245156201018
960.2110039986178,0.005165818505448898
960.4200705771011,0.0032047207394897037
960.6291371555845,0.002582909252724449
960.838203734068,0.0018176028074717721
961.0472703125513,0.001243622973533994
961.2563368910346,0.001147959667877533
961.4654034695179,0.0002869899169692272
961.6744700480014,0.0002391582641411527
961.8835366264848,0.00019132661131281812
962.0926032049681,4.7831652828230544e-05
