gwp_op,probability density
18687.17455265334,2.144140843445616e-05
18690.4392635614,3.6756700173353424e-05
18693.70397446945,6.738728365114795e-05
18696.968685377506,8.576563373772907e-05
18700.233396285563,0.00017765738417120823
18703.498107193613,0.00019909879260566438
18706.76281810167,0.0003001797180823863
18710.02752900972,0.0003951345268635493
18713.292239917777,0.0004655848688624767
18716.556950825827,0.0005881072027736548
18719.821661733884,0.0006861250699018326
18723.08637264194,0.0007872059953793191
18726.35108354999,0.0009709894962460862
18729.61579445805,0.0011486468804172945
18732.880505366098,0.0012987367394584877
18736.145216274155,0.001390628489891871
18739.409927182205,0.001552970582324182
18742.674638090262,0.0018072044251878628
18745.93934899832,0.002046122976316674
18749.20405990637,0.0022054020104012055
18752.468770814427,0.0021931497770100875
18755.733481722476,0.002373870219529075
18758.998192630534,0.0027077435794370355
18762.262903538583,0.0027720678047404037
18765.52761444664,0.0029252207221261172
18768.792325354698,0.0030446799976927754
18772.057036262748,0.0034336884078607654
18775.321747170805,0.0035072018082074725
18778.586458078855,0.0036266610837708707
18781.851168986912,0.0038012554095943
18785.115879894962,0.004046300077416656
18788.38059080302,0.00419026381976229
18791.645301711073,0.00430666003697311
18794.910012619126,0.004374047320629057
18798.174723527183,0.00463747033853809
18801.439434435233,0.005041794040444978
18804.70414534329,0.0048978302980993435
18807.96885625134,0.005277649533223996
18811.233567159397,0.005341973758527364
18814.49827806745,0.0056053967764301505
18817.762988975504,0.00547368526748188
18821.02769988356,0.005734045227043134
18824.29241079161,0.006074044703646653
18827.55712169967,0.00592395484460546
18830.82183260772,0.006031161886777741
18834.086543515776,0.00592395484460546
18837.35125442383,0.006508998989024082
18840.615965331883,0.00642629641364129
18843.88067623994,0.006190440920862272
18847.14538714799,0.006401791946859055
18850.410098056047,0.0065335034558135704
18853.674808964097,0.00609548611208111
18856.939519872154,0.006325215488164568
18860.204230780208,0.0062700804378975515
18863.46894168826,0.006270080437904538
18866.73365259632,0.006015846595038844
18869.998363504368,0.005829000035824297
18873.263074412425,0.0058320630941720766
18876.527785320475,0.0056727840600875445
18879.792496228532,0.005510441967655233
18883.057207136586,0.005363415166955843
18886.32191804464,0.005277649533223996
18889.586628952697,0.005127559674182802
18892.851339860747,0.004980532873489389
18896.116050768804,0.004643596455233649
18899.380761676854,0.004496569654540235
18902.64547258491,0.004698731505493679
18905.910183492964,0.004165759352975413
18909.174894401018,0.004070804544198892
18912.439605309075,0.0037675617677687258
18915.704316217125,0.003654228608900886
18918.969027125182,0.0036879222507264597
18922.233738033232,0.003314229132297367
18925.49844894129,0.003145760923169497
18928.76315984934,0.003078373639518349
18932.027870757396,0.0028547703801272677
18935.292581665453,0.002799635329870419
18938.557292573503,0.0023677441028335166
18941.82200348156,0.0024106269197024287
18945.08671438961,0.0023156721109212656
18948.351425297667,0.0018010783084943176
18951.616136205717,0.0018960331172754807
18954.880847113775,0.0017520693749278938
18958.14555802183,0.0015223399988463877
18961.41026892988,0.0013446826146751795
18964.67497983794,0.0011241424136350588
18967.93969074599,0.0011027010052006027
18971.204401654046,0.0008545932790304671
18974.469112562096,0.0007167556533803918
18977.733823470153,0.0006401791946851921
18980.99853437821,0.0005299090941658451
18984.26324528626,0.0004012606435591082
18987.527956194317,0.0003246841848646219
18990.792667102367,0.00024504466782235615
18994.057378010424,0.00016234209243231096
18997.322088918474,0.00012252233391117808
19000.58679982653,0.00010108092547660928
19003.85151073459,3.3693641825573975e-05
19007.11622164264,2.144140843445616e-05
19010.380932550695,9.189175043338356e-06
