gwp_op,cumulative probability
901.1681434226725,5e-05
901.880279186473,0.00012000000000000002
902.5924149502733,0.00021
903.3045507140737,0.00033
904.0166864778741,0.00056
904.7288222416744,0.0007999999999999999
905.4409580054748,0.00106
906.1530937692753,0.00155
906.8652295330755,0.00202
907.577365296876,0.00253
908.2895010606763,0.00329
909.0016368244767,0.00419
909.7137725882772,0.00503
910.4259083520774,0.00618
911.1380441158778,0.007339999999999999
911.8501798796782,0.0087
912.5623156434785,0.01018
913.274451407279,0.01185
913.9865871710792,0.01388
914.6987229348797,0.01582
915.4108586986802,0.01821
916.1229944624804,0.02051
916.8351302262809,0.02345
917.5472659900812,0.026209999999999997
918.2594017538815,0.029209999999999996
918.971537517682,0.03281
919.6836732814822,0.03616
920.3958090452827,0.04026
921.107944809083,0.04423
921.8200805728834,0.048889999999999996
922.5322163366839,0.05354999999999999
923.2443521004841,0.05834999999999999
923.9564878642846,0.06441
924.668623628085,0.07017
925.3807593918852,0.07686
926.0928951556857,0.08373
926.8050309194861,0.09183
927.5171666832864,0.09927
928.2293024470869,0.10794
928.9414382108871,0.11665999999999999
929.6535739746876,0.12577
930.3657097384879,0.13571
931.0778455022883,0.14603
931.7899812660887,0.15658
932.502117029889,0.16765
933.2142527936894,0.17926
933.9263885574899,0.19098
934.6385243212901,0.20354
935.3506600850906,0.21653
936.0627958488909,0.22973
936.7749316126913,0.24375999999999998
937.4870673764917,0.25769
938.199203140292,0.27303
938.9113389040924,0.28867
939.6234746678928,0.30463999999999997
940.3356104316931,0.32123999999999997
941.0477461954936,0.33796
941.7598819592938,0.35557
942.4720177230943,0.37243
943.1841534868947,0.38994
943.896289250695,0.40721
944.6084250144954,0.42533000000000004
945.3205607782958,0.44242000000000004
946.0326965420961,0.46042000000000005
946.7448323058966,0.47755000000000003
947.4569680696968,0.49532000000000004
948.1691038334973,0.5128600000000001
948.8812395972976,0.5301700000000001
949.593375361098,0.5477200000000001
950.3055111248984,0.5652400000000001
951.0176468886987,0.5827200000000001
951.7297826524991,0.6003500000000002
952.4419184162996,0.6180700000000001
953.1540541800998,0.6352400000000001
953.8661899439003,0.6527000000000002
954.5783257077006,0.6709500000000002
955.290461471501,0.6884700000000001
956.0025972353014,0.7055400000000002
956.7147329991017,0.7228900000000001
957.4268687629021,0.7408400000000002
958.1390045267025,0.7583300000000002
958.8511402905028,0.7757000000000002
959.5632760543033,0.7934400000000001
960.2754118181035,0.8108400000000001
960.987547581904,0.8281200000000001
961.6996833457044,0.8456100000000001
962.4118191095047,0.8636800000000001
963.1239548733051,0.8807000000000001
963.8360906371055,0.8982500000000001
964.5482264009058,0.9159600000000001
965.2603621647063,0.9328400000000001
965.9724979285065,0.9477800000000001
966.684633692307,0.96045
967.3967694561073,0.97094
968.1089052199077,0.97972
968.8210409837081,0.98689
969.5331767475084,0.9924700000000001
970.2453125113088,0.9964900000000001
970.9574482751093,0.9989000000000001
971.6695840389095,1.0000000000000002
