gwp_car_diesel,par,342
gwp_car_ng,par,342
gwp_car_methanol,par,342
gwp_car_bev,par,385
gwp_car_fuel_cell,par,786
gwp_car_gasoline,par,342
gwp_car_hev,par,519
gwp_car_phev,par,519
