folder,techno_modifiee,technology,f,gwp_constr
49_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,12.361875,1.3740000000000003
50_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,12.517971,1.3840000000000003
51_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,12.490399,1.3940000000000003
52_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,12.33008,1.4040000000000004
53_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,11.57424,1.4140000000000004
54_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,13.302301,1.4240000000000004
55_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,11.567029,1.4340000000000004
56_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,12.371808,1.4440000000000004
57_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,11.515203,1.4540000000000004
58_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,9.887501,1.4640000000000004
59_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,8.969925,1.4740000000000004
60_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,13.465124,1.4840000000000004
61_Techno_TS_DHN_SEASONAL_gwp1,TS_DHN_SEASONAL,GAS_TO_HVC,11.730131,1.4940000000000004
62_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.481692,1.5040000000000004
63_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,9.211956,1.5140000000000005
64_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.279719,1.5240000000000005
65_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.961277,1.5340000000000005
66_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.825158,1.5440000000000005
67_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.991878,1.5540000000000005
68_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.549031,1.5640000000000005
69_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,8.916235,1.5740000000000005
70_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.209921,1.5840000000000003
71_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.267926,1.5940000000000003
72_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.62979,1.6040000000000003
73_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.068047,1.6140000000000003
74_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.517762,1.6240000000000006
75_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.740788,1.6340000000000006
76_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.975003,1.6440000000000006
77_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.809332,1.6540000000000006
78_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.451854,1.6640000000000006
79_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.042599,1.6740000000000006
80_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,10.691606,1.6840000000000006
81_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.200464,1.6940000000000006
82_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.323362,1.7040000000000006
83_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.88403,1.7140000000000006
84_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.210744,1.7240000000000006
85_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.453914,1.7340000000000009
86_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.687718,1.7440000000000009
87_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.050869,1.754000000000001
88_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.051191,1.764000000000001
89_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.048193,1.774000000000001
90_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.946418,1.7840000000000007
91_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.556798,1.7940000000000007
92_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.072756,1.8040000000000007
93_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.138881,1.8140000000000007
94_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.23762,1.8240000000000007
95_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.8542,1.8340000000000007
96_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.019955,1.8440000000000007
97_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.646841,1.8540000000000008
98_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.960346,1.8640000000000008
99_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,15.190078,1.8740000000000008
100_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.572349,1.8840000000000008
101_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.749271,1.8940000000000008
102_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,7.471539,1.9040000000000008
103_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.138355,1.9140000000000008
104_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.881021,1.9240000000000008
105_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.640693,1.9340000000000008
106_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.369382,1.9440000000000008
107_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.939698,1.9540000000000008
108_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.429096,1.9640000000000009
109_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.474965,1.9740000000000009
110_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.616152,1.9840000000000009
111_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.346203,1.9940000000000009
112_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.11817,2.004000000000001
113_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.358045,2.0140000000000007
114_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.980115,2.0240000000000005
115_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.366677,2.0340000000000003
116_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.228509,2.044
117_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.089632,2.054
118_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.252593,2.064
119_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.35771,2.0739999999999994
120_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,10.63488,2.083999999999999
121_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.031742,2.093999999999999
122_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.678991,2.1039999999999988
123_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.321059,2.1139999999999985
124_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.349787,2.1239999999999983
125_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.793121,2.133999999999998
126_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.821213,2.143999999999998
127_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.161028,2.1539999999999977
128_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.895375,2.163999999999997
129_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.135566,2.1739999999999973
130_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.865246,2.183999999999997
131_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.444493,2.193999999999997
132_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.442114,2.2039999999999966
133_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.726051,2.2139999999999964
134_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.850675,2.223999999999996
135_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.325416,2.233999999999996
136_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,15.382154,2.243999999999996
137_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.926106,2.253999999999996
138_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,14.621332,2.263999999999996
139_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.406811,2.273999999999995
140_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.100888,2.283999999999995
141_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,15.421511,2.2939999999999947
142_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,10.432561,2.3039999999999945
143_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.914534,2.3139999999999943
144_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.941954,2.323999999999994
145_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,9.414622,2.333999999999994
146_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.229541,2.3439999999999936
147_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.987965,2.353999999999993
148_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.518715,2.363999999999993
149_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.647942,2.373999999999993
150_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,9.016022,2.383999999999993
151_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,15.807002,2.3939999999999926
152_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,10.488289,2.4039999999999924
153_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.309927,2.413999999999992
154_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,11.788849,2.423999999999992
155_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.380661,2.433999999999992
156_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.242957,2.4439999999999915
157_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,10.205151,2.4539999999999917
158_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.441042,2.463999999999991
159_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.248806,2.473999999999991
160_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,12.402162,2.4839999999999907
161_Techno_TS_DHN_SEASONAL_gwp2,TS_DHN_SEASONAL,GAS_TO_HVC,13.137086,2.4939999999999904
162_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.548155,2.5039999999999902
163_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.645741,2.51399999999999
164_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,15.371782,2.52399999999999
165_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.604811,2.5339999999999896
166_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.958945,2.5439999999999894
167_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.576971,2.553999999999989
168_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.549722,2.563999999999989
169_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.937698,2.5739999999999887
170_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.026984,2.5839999999999885
171_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.695697,2.5939999999999883
172_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.223021,2.603999999999988
173_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.453545,2.613999999999988
174_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.617011,2.623999999999988
175_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.271437,2.6339999999999875
176_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.080045,2.6439999999999872
177_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.364575,2.653999999999987
178_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.25431,2.663999999999987
179_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.723941,2.6739999999999866
180_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.991293,2.6839999999999864
181_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.134989,2.693999999999986
182_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.018905,2.703999999999986
183_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.224237,2.7139999999999858
184_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.875441,2.723999999999985
185_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.823403,2.7339999999999853
186_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.078068,2.743999999999985
187_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.755239,2.753999999999985
188_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.979804,2.7639999999999847
189_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.856371,2.7739999999999845
190_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.433338,2.7839999999999843
191_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.611314,2.793999999999984
192_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.015532,2.803999999999984
193_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.577044,2.813999999999984
194_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.330302,2.8239999999999834
195_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.743241,2.833999999999983
196_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.222699,2.843999999999983
197_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.598194,2.8539999999999828
198_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.151633,2.8639999999999826
199_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,9.200762,2.8739999999999823
200_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.06213,2.883999999999982
201_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.032223,2.893999999999982
202_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.546299,2.9039999999999817
203_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.158669,2.913999999999981
204_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.115018,2.9239999999999813
205_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.272149,2.933999999999981
206_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.128968,2.943999999999981
207_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.214572,2.9539999999999806
208_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.430374,2.9639999999999804
209_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.16789,2.97399999999998
210_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.416753,2.98399999999998
211_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.316093,2.99399999999998
212_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.102526,3.00399999999998
213_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,9.294621,3.01399999999998
214_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.704435,3.023999999999979
215_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.489153,3.033999999999979
216_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,8.411572,3.0439999999999787
217_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.813689,3.0539999999999785
218_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.587253,3.0639999999999783
219_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.937058,3.073999999999978
220_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,10.248647,3.083999999999978
221_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.539901,3.0939999999999777
222_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.334116,3.103999999999977
223_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.671242,3.113999999999977
224_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.021985,3.123999999999977
225_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.086919,3.133999999999977
226_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.37857,3.1439999999999766
227_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.032659,3.1539999999999764
228_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.05061,3.163999999999976
229_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.436181,3.173999999999976
230_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.611846,3.183999999999976
231_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.493662,3.1939999999999755
232_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.190226,3.2039999999999758
233_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.345157,3.213999999999975
234_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,8.675662,3.223999999999975
235_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.70651,3.2339999999999747
236_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.366661,3.2439999999999745
237_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,16.066685,3.2539999999999742
238_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.390058,3.263999999999974
239_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,15.59442,3.273999999999974
240_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.842854,3.2839999999999736
241_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.542969,3.2939999999999734
242_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.746654,3.303999999999973
243_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.922735,3.313999999999973
244_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,9.460682,3.3239999999999728
245_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,8.634671,3.3339999999999725
246_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.505473,3.3439999999999723
247_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,15.742251,3.353999999999972
248_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.108106,3.363999999999972
249_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,8.045861,3.373999999999972
250_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.068674,3.3839999999999715
251_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,8.787887,3.3939999999999717
252_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.982249,3.403999999999971
253_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,14.095877,3.413999999999971
254_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.374834,3.42399999999997
255_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.602307,3.4339999999999704
256_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.642928,3.44399999999997
257_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,13.832621,3.45399999999997
258_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.011236,3.4639999999999698
259_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,12.392022,3.4739999999999696
260_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,11.861907,3.4839999999999693
261_Techno_TS_DHN_SEASONAL_gwp3,TS_DHN_SEASONAL,GAS_TO_HVC,15.596689,3.493999999999969
262_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,12.976098,3.503999999999969
263_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,13.224141,3.5139999999999687
264_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,13.949867,3.5239999999999685
265_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,15.335356,3.5339999999999683
266_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,11.619772,3.543999999999968
267_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,11.791951,3.553999999999968
268_Techno_TS_DHN_SEASONAL_gwp4,TS_DHN_SEASONAL,GAS_TO_HVC,12.265568,3.563999999999968
