folder,techno_modifiee,technology,f,gwp_constr
Techno_BEV_BATT_gwp51,BEV_BATT,PYROLYSIS_TO_LFO,10.380311,51.3
Techno_BEV_BATT_gwp56,BEV_BATT,PYROLYSIS_TO_LFO,10.319133,56.3
Techno_BEV_BATT_gwp61,BEV_BATT,PYROLYSIS_TO_LFO,9.336493,61.3
Techno_BEV_BATT_gwp0,BEV_BATT,SYN_METHANOLATION,2.71783,0.0
Techno_BEV_BATT_gwp1,BEV_BATT,SYN_METHANOLATION,11.480645,1.2999999999999972
Techno_BEV_BATT_gwp6,BEV_BATT,SYN_METHANOLATION,11.438367,6.299999999999997
Techno_BEV_BATT_gwp11,BEV_BATT,SYN_METHANOLATION,11.198699,11.299999999999995
Techno_BEV_BATT_gwp16,BEV_BATT,SYN_METHANOLATION,11.307254,16.299999999999997
Techno_BEV_BATT_gwp21,BEV_BATT,SYN_METHANOLATION,11.334304,21.3
Techno_BEV_BATT_gwp26,BEV_BATT,SYN_METHANOLATION,10.706008,26.3
Techno_BEV_BATT_gwp31,BEV_BATT,SYN_METHANOLATION,11.460849,31.3
Techno_BEV_BATT_gwp36,BEV_BATT,SYN_METHANOLATION,10.278276,36.3
Techno_BEV_BATT_gwp41,BEV_BATT,SYN_METHANOLATION,10.527411,41.3
Techno_BEV_BATT_gwp46,BEV_BATT,SYN_METHANOLATION,11.411427,46.3
Techno_BEV_BATT_gwp51,BEV_BATT,SYN_METHANOLATION,11.085181,51.3
Techno_BEV_BATT_gwp56,BEV_BATT,SYN_METHANOLATION,10.698771,56.3
Techno_BEV_BATT_gwp61,BEV_BATT,SYN_METHANOLATION,9.843914,61.3
12_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,6.808668,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,9.280544,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,8.903467,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,9.068078,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,10.302907,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,9.83714,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,8.401221,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,8.713114,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,9.465052,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,8.795673,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,10.546433,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,9.397072,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,AMMONIA_TO_H2,8.279501,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,6.160476,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.016387,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.387668,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.035962,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.816005,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.864812,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,7.497436,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,7.814,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.726826,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.271652,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,9.216046,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,8.485624,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_HVC,7.709749,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,5.191168,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.663589,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,7.093948,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.649193,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,7.045394,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,7.335242,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.257299,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.546506,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,7.240852,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.947961,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,7.401392,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.967953,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,BIOMASS_TO_METHANOL,6.418595,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,8.807587,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,12.946465,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.333401,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.698134,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,15.947595,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,13.227985,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.333203,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.069615,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,12.9715,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.726091,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,15.606497,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,12.473958,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,GAS_TO_HVC,11.303687,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,9.334137,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,13.071833,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,11.923888,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,12.454241,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,14.499609,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,13.478284,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,11.878973,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,11.907754,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,12.861891,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,12.012283,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,14.701059,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,12.970616,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,HABER_BOSCH,11.538123,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,11.16545,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,15.624142,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,14.235509,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,14.867914,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,18.383836,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,16.257961,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,14.094971,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,14.235609,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,15.740728,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,14.674846,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,18.463346,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,15.451313,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,METHANE_TO_METHANOL,13.835349,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,10.974967,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,13.178951,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,12.856801,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,13.02962,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,14.500841,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,13.84209,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,12.476009,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,12.614133,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,13.515021,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,12.827849,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,14.677341,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,13.247471,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,METHANOL_TO_HVC,12.413727,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,19.096581,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,26.532519,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,24.703158,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,25.684184,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,31.003952,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,28.371358,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,23.976537,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,24.53569,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,27.088144,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,24.889499,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,31.429977,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,27.037819,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,OIL_TO_HVC,23.815763,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,8.095062,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.96332,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.667387,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.780365,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,12.562037,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,11.875034,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.048814,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.314593,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,11.485614,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.672764,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,12.849205,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,11.225016,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_FUELS,10.02694,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,7.621074,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.108389,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.089642,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.010652,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.775977,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.886239,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,9.337889,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,9.687689,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.488936,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,9.939879,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,11.215492,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,10.457366,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,PYROLYSIS_TO_LFO,9.333571,0.0057
12_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,8.012395,0.0
11_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.465084,0.0001999999999999
10_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.350994,0.0006999999999999
9_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.383296,0.0011999999999999
8_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,11.565655,0.0016999999999999
7_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,11.314862,0.0021999999999999
6_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,9.729118,0.0026999999999999
5_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,9.994496,0.0031999999999999
4_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.905154,0.0036999999999999
3_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.244501,0.0041999999999999
2_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,11.925755,0.0046999999999999
1_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,10.807294,0.0052
0_Techno_BIOFUELS_gwp0,BIOFUELS,SYN_METHANOLATION,9.695425,0.0057
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,AMMONIA_TO_H2,7.455372,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,AMMONIA_TO_H2,10.490613,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,AMMONIA_TO_H2,10.144669,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,AMMONIA_TO_H2,8.509473,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,AMMONIA_TO_H2,8.531693,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,AMMONIA_TO_H2,9.295666,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,AMMONIA_TO_H2,8.279501,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,BIOMASS_TO_HVC,6.655504,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,BIOMASS_TO_HVC,9.021931,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,BIOMASS_TO_HVC,8.90388,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,BIOMASS_TO_HVC,7.686199,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,BIOMASS_TO_HVC,7.349356,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,BIOMASS_TO_HVC,8.749428,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,BIOMASS_TO_HVC,7.709749,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,BIOMASS_TO_METHANOL,5.672587,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,BIOMASS_TO_METHANOL,7.546417,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,BIOMASS_TO_METHANOL,7.373465,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,BIOMASS_TO_METHANOL,6.456617,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,BIOMASS_TO_METHANOL,6.150694,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,BIOMASS_TO_METHANOL,7.335426,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,BIOMASS_TO_METHANOL,6.418595,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,GAS_TO_HVC,10.105532,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,GAS_TO_HVC,14.74784,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,GAS_TO_HVC,14.127386,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,GAS_TO_HVC,11.638534,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,GAS_TO_HVC,11.749562,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,GAS_TO_HVC,12.176872,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,GAS_TO_HVC,11.303687,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,HABER_BOSCH,10.26355,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,HABER_BOSCH,14.648636,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,HABER_BOSCH,14.062059,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,HABER_BOSCH,11.676135,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,HABER_BOSCH,12.059224,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,HABER_BOSCH,12.354033,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,HABER_BOSCH,11.538123,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,METHANE_TO_METHANOL,11.952883,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,METHANE_TO_METHANOL,17.409814,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,METHANE_TO_METHANOL,17.106234,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,METHANE_TO_METHANOL,14.013384,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,METHANE_TO_METHANOL,14.312287,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,METHANE_TO_METHANOL,15.014504,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,METHANE_TO_METHANOL,13.835349,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,METHANOL_TO_HVC,11.521836,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,METHANOL_TO_HVC,14.217238,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,METHANOL_TO_HVC,14.016538,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,METHANOL_TO_HVC,12.48723,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,METHANOL_TO_HVC,12.475662,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,METHANOL_TO_HVC,13.293219,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,METHANOL_TO_HVC,12.413727,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,OIL_TO_HVC,20.937331,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,OIL_TO_HVC,30.032855,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,OIL_TO_HVC,29.140905,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,OIL_TO_HVC,24.147881,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,OIL_TO_HVC,24.270657,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,OIL_TO_HVC,25.947569,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,OIL_TO_HVC,23.815763,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,PYROLYSIS_TO_FUELS,8.832719,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,PYROLYSIS_TO_FUELS,12.393909,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,PYROLYSIS_TO_FUELS,12.164287,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,PYROLYSIS_TO_FUELS,10.138395,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,PYROLYSIS_TO_FUELS,10.021633,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,PYROLYSIS_TO_FUELS,11.216954,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,PYROLYSIS_TO_FUELS,10.02694,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,PYROLYSIS_TO_LFO,8.222259,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,PYROLYSIS_TO_LFO,11.350096,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,PYROLYSIS_TO_LFO,10.98323,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,PYROLYSIS_TO_LFO,9.466792,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,PYROLYSIS_TO_LFO,9.30356,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,PYROLYSIS_TO_LFO,10.427417,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,PYROLYSIS_TO_LFO,9.333571,5.72
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,SYN_METHANOLATION,8.037393,0.0
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,SYN_METHANOLATION,11.40988,0.7199999999999998
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,SYN_METHANOLATION,11.421305,1.7199999999999998
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,SYN_METHANOLATION,9.792193,2.72
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,SYN_METHANOLATION,9.65418,3.72
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,SYN_METHANOLATION,10.771739,4.72
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,SYN_METHANOLATION,9.695425,5.72
Techno_H2_STORAGE_gwp0,H2_STORAGE,AMMONIA_TO_H2,5.907695,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,AMMONIA_TO_H2,8.80756,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,AMMONIA_TO_H2,8.89491,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,AMMONIA_TO_H2,8.691033,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,AMMONIA_TO_H2,9.137246,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,AMMONIA_TO_H2,9.547208,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,AMMONIA_TO_H2,9.41892,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,AMMONIA_TO_H2,9.998752,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,AMMONIA_TO_H2,8.759457,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,AMMONIA_TO_H2,9.405807,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,AMMONIA_TO_H2,8.279501,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,BIOMASS_TO_HVC,5.062844,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,BIOMASS_TO_HVC,8.075048,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,BIOMASS_TO_HVC,8.141031,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,BIOMASS_TO_HVC,7.730874,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,BIOMASS_TO_HVC,7.824679,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,BIOMASS_TO_HVC,9.045575,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,BIOMASS_TO_HVC,8.666985,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,BIOMASS_TO_HVC,8.893295,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,BIOMASS_TO_HVC,7.42026,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,BIOMASS_TO_HVC,8.488597,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,BIOMASS_TO_HVC,7.709749,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,BIOMASS_TO_METHANOL,4.119434,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,BIOMASS_TO_METHANOL,6.779741,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,BIOMASS_TO_METHANOL,6.69838,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,BIOMASS_TO_METHANOL,6.346147,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,BIOMASS_TO_METHANOL,6.535884,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,BIOMASS_TO_METHANOL,7.611514,4.9
