cost,cumulative probability
36584.05791635939,5e-05
36927.317725661465,0.00013
37270.577534963544,0.00023999999999999998
37613.83734426562,0.00058
37957.0971535677,0.00094
38300.35696286977,0.00163
38643.61677217185,0.00256
38986.87658147393,0.00383
39330.13639077601,0.00577
39673.39620007809,0.00807
40016.65600938017,0.01135
40359.915818682246,0.01523
40703.175627984325,0.02057
41046.4354372864,0.02663
41389.69524658848,0.03351
41732.95505589056,0.042649999999999993
42076.21486519264,0.052259999999999994
42419.47467449471,0.06251999999999999
42762.73448379679,0.0744
43105.99429309887,0.08596
43449.25410240095,0.09905
43792.51391170303,0.11249
44135.773721005105,0.12572
44479.033530307184,0.13987
44822.29333960926,0.15339
45165.553148911335,0.16724
45508.81295821341,0.18162999999999999
45852.07276751549,0.19643
46195.33257681757,0.21076999999999999
46538.59238611965,0.22496
46881.85219542173,0.23965999999999998
47225.11200472381,0.25436
47568.371814025886,0.26924
47911.631623327965,0.28414
48254.891432630044,0.29961
48598.15124193212,0.31496999999999997
48941.4110512342,0.33031999999999995
49284.67086053628,0.3454499999999999
49627.93066983836,0.3610199999999999
49971.19047914043,0.3776799999999999
50314.45028844251,0.3939499999999999
50657.71009774459,0.4098299999999999
51000.96990704667,0.42644999999999994
51344.229716348746,0.4431299999999999
51687.489525650824,0.4597799999999999
52030.7493349529,0.4771499999999999
52374.009144254975,0.4947499999999999
52717.26895355705,0.5120499999999999
53060.52876285913,0.5298099999999999
53403.78857216121,0.5469599999999999
53747.04838146329,0.5653799999999999
54090.30819076537,0.5832599999999999
54433.56800006745,0.6017199999999999
54776.827809369526,0.61986
55120.087618671605,0.63866
55463.347427973684,0.65673
55806.60723727576,0.67417
56149.86704657784,0.6925600000000001
56493.12685587992,0.7107000000000001
56836.386665182,0.7286200000000002
57179.64647448408,0.7459500000000001
57522.90628378616,0.7626700000000001
57866.16609308823,0.7795300000000001
58209.42590239031,0.79491
58552.685711692386,0.8108
58895.945520994464,0.8257899999999999
59239.205330296536,0.84042
59582.465139598615,0.8543599999999999
59925.72494890069,0.8675799999999999
60268.98475820277,0.8796899999999999
60612.24456750485,0.8915999999999998
60955.50437680693,0.9028199999999998
61298.76418610901,0.9129599999999999
61642.02399541109,0.9231099999999999
61985.283804713166,0.9323099999999999
62328.543614015245,0.9410299999999998
62671.803423317324,0.9485699999999998
63015.0632326194,0.9557599999999998
63358.32304192148,0.9623299999999998
63701.58285122356,0.9679399999999998
64044.84266052564,0.9731699999999998
64388.10246982772,0.9776299999999998
64731.3622791298,0.9818499999999998
65074.62208843187,0.9855199999999997
65417.88189773394,0.9885599999999998
65761.14170703602,0.9912199999999998
66104.4015163381,0.9932599999999998
66447.66132564018,0.9949999999999998
66790.92113494225,0.9963599999999998
67134.18094424433,0.9974599999999998
67477.44075354641,0.9981799999999998
67820.70056284849,0.9988599999999999
68163.96037215057,0.9993099999999998
68507.22018145265,0.9995699999999998
68850.47999075473,0.9997699999999998
69193.7398000568,0.9998599999999999
69536.99960935889,0.9999499999999999
69880.25941866096,0.9999699999999999
70223.51922796304,0.9999899999999999
70566.77903726512,0.9999999999999999
