cost,cumulative probability
23357.298209549306,1.9997400337956066e-05
23609.088473643977,4.999350084489016e-05
23860.87873773864,6.999090118284623e-05
24112.66900183331,0.00011998440202773639
24364.459265927973,0.00015997920270364852
24616.249530022644,0.00024996750422445085
24868.039794117307,0.0004699389079419675
25119.830058211977,0.0007499025126733525
25371.62032230664,0.0010398648175737155
25623.41058640131,0.0014798076250087488
25875.200850495974,0.002079729635147431
26126.991114590644,0.0029596152500174977
26378.781378685308,0.004019477467929169
26630.571642779978,0.0052293201883755105
26882.361906874645,0.007069081019467469
27134.15217096931,0.009128813254276944
27385.94243506398,0.011748472698549188
27637.732699158645,0.015018047653805006
27889.522963253312,0.018797556317678703
28141.31322734798,0.023466949296591443
28393.10349144265,0.02861627988361513
28644.893755537312,0.034425524681791365
28896.684019631983,0.04124463819703438
29148.474283726646,0.04939357883475148
29400.264547821316,0.057802485676862005
29652.05481191598,0.06770119884415025
29903.84507601065,0.0781898353214082
30155.635340105313,0.08933838600981871
30407.425604199983,0.10220671312729343
30659.215868294646,0.1156949596552448
30911.006132389317,0.13025306710127682
31162.79639648398,0.14595102636657234
31414.58666057865,0.16259886214792077
31666.376924673314,0.17899673042504474
31918.167188767984,0.19733434653495047
32169.957452862647,0.21574195354603903
32421.747716957318,0.2349094617699699
32673.53798105198,0.25426694529711136
32925.32824514665,0.2743343365362503
33177.118509241314,0.2950816393868797
33428.908773335985,0.31569895913531243
33680.69903743065,0.3361063061801966
33932.48930152532,0.3563436753222081
34184.27956561999,0.3778908741863558
34436.06982971465,0.3994280743503345
34687.860093809315,0.4203253577034986
34939.650357903985,0.44111265535480393
35191.440621998656,0.4616899803025607
35443.23088609332,0.48297721296231494
35695.02115018798,0.5037245158129443
35946.81141428265,0.5254316938797956
36198.60167837732,0.546218991531101
36450.391942471986,0.5679661643986282
36702.18220656665,0.5896133502644657
36953.97247066132,0.6105706258186436
37205.76273475599,0.6312879325687661
37457.55299885065,0.6516852809134813
37709.343262945324,0.6720226370571827
37961.13352703999,0.692369991901053
38212.92379113466,0.7133872596562448
38464.71405522932,0.7339445872036636
38716.50431932399,0.7541819563456752
38968.294583418654,0.7739593852799137
39220.084847513324,0.7928569285992821
39471.87511160799,0.8108045954025977
39723.66537570266,0.8280323557937469
39975.45563979732,0.8447601811764471
40227.24590389199,0.8606181196444463
40479.036167986655,0.8751762270904784
40730.826432081325,0.8896543449351586
40982.61669617599,0.9029426174597304
41234.40696027066,0.915870936778219
41486.19722436532,0.926759521262236
41737.98748845999,0.9368582084329039
41989.777752554655,0.9460570125883637
42241.568016649326,0.954565906432164
42493.35828074399,0.961834961455011
42745.14854483866,0.968244128263326
42996.93880893332,0.9739933808604884
43248.72907302799,0.979152710147681
43500.519337122656,0.983292172017638
43752.30960121733,0.9865417495725558
44004.099865312,0.9892114025176729
44255.89012940666,0.9916310879585656
44507.68039350133,0.9935108435903335
44759.47065759599,0.9952106226190598
45011.260921690664,0.9962304900362956
45263.05118578533,0.997420335356404
45514.84144988,0.9980502534670496
45766.63171397466,0.9986401767770192
46018.42197806933,0.9991001169847922
46270.212242163994,0.9993200883885097
46522.002506258665,0.9995300610920582
46773.79277035333,0.9996900402947618
47025.583034448,0.9998400207972965
47277.37329854266,0.9999300090988174
47529.16356263733,0.9999700038994933
47780.953826731995,0.9999700038994933
48032.744090826665,0.9999900012998313
48284.53435492133,1.0000000000000002
