gwp_op,cumulative probability
3624.5755725880567,0.00015991684324151442
3624.8259806121764,0.0006996361891816256
3625.076388636296,0.0015491944189021708
3625.326796660416,0.002778555151321313
3625.577204684536,0.004517650821572782
3625.8276127086556,0.006546595770199496
3626.0780207327753,0.009245192499900051
3626.328428756895,0.012223643705273258
3626.5788367810146,0.015521928597129492
3626.8292448051343,0.019220005597089515
3627.0796528292544,0.02352776556190781
3627.330060853374,0.027985447567265023
3627.580468877494,0.03314276576180386
3627.8308769016135,0.03871986566985167
3628.081284925733,0.044296965577899486
3628.3316929498533,0.0504437692399952
3628.582100973973,0.057260224683164745
3628.8325089980926,0.06435653460200695
3629.0829170222123,0.07149282373165954
3629.333325046332,0.07967856714508456
3629.5837330704517,0.08793427417742775
3629.8341410945714,0.09669971614760325
3630.0845491186915,0.10623475792587855
3630.334957142811,0.1151301323311878
3630.585365166931,0.12498500779594612
3630.8357731910505,0.13592931675528727
3631.08618121517,0.14643385439571424
3631.33658923929,0.15804781513612923
3631.58699726341,0.16945188501978972
3631.8374052875297,0.18115579898452805
3632.0878133116494,0.193239515451965
3632.338221335769,0.2066725302842522
3632.5886293598887,0.21976572182465118
3632.8390373840084,0.23386838843801222
3633.089445408128,0.2478910966297525
3633.339853432248,0.2617139087674409
3633.590261456368,0.2767860712429536
3633.8406694804876,0.2924979010914324
3634.0910775046073,0.30755007396154
3634.341485528727,0.32408147763163153
3634.591893552847,0.34137248630712025
3634.8423015769667,0.3573941550393795
3635.0927096010864,0.375134929836485
3635.343117625206,0.3927557670011594
3635.593525649326,0.4108263702874505
3635.8439336734455,0.42921680726022465
3636.094341697565,0.4486467037140687
3636.3447497216853,0.46611761883820413
3636.595157745805,0.48493783232718984
3636.8455657699246,0.5036880821972574
3637.0959737940443,0.5218986127213848
3637.346381818164,0.5404089873265902
3637.5967898422837,0.5594091072642225
3637.847197866404,0.5775396793667292
3638.0976058905235,0.5959700955503138
3638.348013914643,0.6141206572582256
3638.598421938763,0.6315216087634429
3638.8488299628825,0.6493923159956821
3639.099237987002,0.6662735377603645
3639.349646011122,0.6816655339223602
3639.600054035242,0.6980769999600206
3639.8504620593617,0.7138288090193098
3640.1008700834814,0.7287210650461758
3640.351278107601,0.7433834406108822
3640.6016861317207,0.7581557590053172
3640.852094155841,0.7715088154159836
3641.1025021799605,0.7851517211050253
3641.35291020408,0.7982149282373165
3641.6033182282,0.8106084835885339
3641.8537262523196,0.8233118778235317
3642.1041342764393,0.8353656098828608
3642.354542300559,0.8463898772638226
3642.604950324679,0.8573441810258664
3642.8553583487987,0.868598328868988
3643.1057663729184,0.8781733498580737
3643.356174397038,0.8881981369687761
3643.606582421158,0.8976432255227281
3643.8569904452775,0.9068084596010074
3644.1073984693976,0.9152340782792947
3644.3578064935173,0.923289889257586
3644.608214517637,0.930835965298045
3644.8586225417566,0.9386119218006637
3645.1090305658763,0.9452784552032943
3645.359438589996,0.9518650301843042
3645.6098466141157,0.9580817974653181
3645.860254638236,0.9638787830328229
3646.1106626623555,0.9687262623435813
3646.361070686475,0.9735937312597449
3646.611478710595,0.9782213249110462
3646.8618867347145,0.9822092511893814
3647.1122947588347,0.9858373645704233
3647.3627027829543,0.9891556390676847
3647.613110807074,0.9916543397433333
3647.8635188311937,0.9941630352216846
3648.1139268553134,0.9961220165513931
3648.364334879433,0.9977111901811057
3648.6147429035527,0.9988206132810936
3648.865150927673,0.9996201974973012
3649.1155589517925,0.9998900571702714
3649.365966975912,0.9999999999999999
