cost,cumulative probability
44598.002594215286,9.999999999999999e-06
44775.19458856908,1.9999999999999998e-05
44952.38658292289,1.9999999999999998e-05
45129.57857727668,4.9999999999999996e-05
45306.77057163048,5.9999999999999995e-05
45483.962565984286,0.00014
45661.15456033808,0.00026000000000000003
45838.34655469189,0.00042
46015.53854904568,0.0006000000000000001
46192.730543399484,0.00093
46369.922537753286,0.00144
46547.11453210708,0.00194
46724.30652646089,0.0024600000000000004
46901.49852081468,0.0032800000000000004
47078.69051516849,0.00451
47255.882509522286,0.0061200000000000004
47433.07450387609,0.00774
47610.26649822989,0.00991
47787.45849258368,0.01265
47964.65048693749,0.01578
48141.842481291285,0.01919
48319.034475645094,0.02369
48496.22646999889,0.02885
48673.41846435269,0.03448
48850.61045870649,0.04131
49027.802453060285,0.0486
49204.994447414094,0.05717
49382.18644176789,0.06668
49559.3784361217,0.07771
49736.57043047549,0.08896
49913.76242482929,0.10134
50090.954419183094,0.11523
50268.14641353689,0.13038
50445.3384078907,0.14611
50622.53040224449,0.16352999999999998
50799.7223965983,0.18130999999999997
50976.91439095209,0.20002999999999999
51154.106385305895,0.22082
51331.2983796597,0.24136
51508.49037401349,0.26419
51685.6823683673,0.28585
51862.87436272109,0.30922
52040.0663570749,0.3337
52217.258351428696,0.35746
52394.4503457825,0.38215
52571.6423401363,0.40819
52748.83433449009,0.43367
52926.0263288439,0.4601
53103.218323197696,0.48516000000000004
53280.4103175515,0.51099
53457.6023119053,0.537
53634.7943062591,0.56211
53811.9863006129,0.58771
53989.178294966696,0.6118399999999999
54166.370289320505,0.63635
54343.5622836743,0.6599499999999999
54520.7542780281,0.6820599999999999
54697.9462723819,0.7052199999999998
54875.1382667357,0.7267699999999998
55052.330261089504,0.7477999999999998
55229.5222554433,0.7674099999999998
55406.71424979711,0.7865799999999998
55583.9062441509,0.8046599999999998
55761.0982385047,0.8218599999999998
55938.290232858504,0.8380199999999998
56115.4822272123,0.8532299999999997
56292.67422156611,0.8679699999999997
56469.8662159199,0.8819699999999997
56647.05821027371,0.8938599999999997
56824.250204627504,0.9060199999999996
57001.442198981305,0.9169199999999996
57178.63419333511,0.9263799999999996
57355.8261876889,0.9355299999999996
57533.01818204271,0.9438799999999996
57710.210176396504,0.9516099999999996
57887.40217075031,0.9582199999999996
58064.59416510411,0.9645299999999997
58241.78615945791,0.9700099999999997
58418.97815381171,0.9747499999999997
58596.1701481655,0.9789199999999997
58773.36214251931,0.9825899999999996
58950.55413687311,0.9858599999999996
59127.746131226915,0.9885599999999997
59304.93812558071,0.9908599999999996
59482.13011993451,0.9927599999999996
59659.32211428831,0.9942899999999997
59836.514108642106,0.9956699999999997
60013.706102995915,0.9965799999999997
60190.89809734971,0.9975399999999996
60368.09009170352,0.9981699999999997
60545.28208605731,0.9986599999999997
60722.47408041111,0.9990899999999997
60899.666074764915,0.9994499999999997
61076.85806911871,0.9996099999999998
61254.05006347252,0.9997499999999998
61431.24205782631,0.9998699999999998
61608.43405218011,0.9999099999999999
61785.626046533915,0.9999499999999999
61962.818040887716,0.9999799999999999
62140.01003524152,0.9999999999999999
