cost,cumulative probability
42392.06261407872,2e-05
42529.889715575875,4e-05
42667.716817073015,0.00013000000000000002
42805.54391857017,0.00024
42943.37102006731,0.0004
43081.19812156446,0.00065
43219.0252230616,0.00094
43356.85232455876,0.00136
43494.679426055896,0.0020800000000000003
43632.50652755305,0.0027800000000000004
43770.33362905019,0.0038400000000000005
43908.160730547344,0.0051600000000000005
44045.987832044484,0.006690000000000001
44183.81493354164,0.00847
44321.64203503878,0.01077
44459.46913653593,0.01358
44597.29623803307,0.01641
44735.123339530226,0.02021
44872.950441027366,0.024589999999999997
45010.77754252452,0.029109999999999997
45148.60464402166,0.034249999999999996
45286.431745518814,0.039819999999999994
45424.25884701595,0.04672
45562.0859485131,0.053419999999999995
45699.91305001025,0.06129
45837.740151507394,0.06967999999999999
45975.56725300454,0.07908
46113.39435450169,0.08932999999999999
46251.221455998835,0.09995
46389.048557495975,0.1118
46526.87565899313,0.12415
46664.70276049027,0.13702
46802.52986198742,0.15079
46940.35696348456,0.16599
47078.18406498172,0.18098
47216.01116647886,0.19699
47353.83826797601,0.21417
47491.66536947315,0.23134
47629.492470970305,0.24983
47767.319572467444,0.26858
47905.1466739646,0.28796
48042.97377546174,0.30778
48180.80087695889,0.32849
48318.62797845603,0.34983
48456.455079953186,0.37161999999999995
48594.282181450326,0.39286999999999994
48732.10928294748,0.41478999999999994
48869.93638444462,0.4370299999999999
49007.763485941774,0.4596699999999999
49145.590587438914,0.4821899999999999
49283.41768893607,0.50472
49421.24479043321,0.52809
49559.07189193036,0.5497799999999999
49696.8989934275,0.5722299999999999
49834.726094924656,0.5949599999999999
49972.553196421795,0.6173
50110.38029791895,0.6385
50248.20739941609,0.65982
50386.03450091324,0.6804399999999999
50523.86160241038,0.7009599999999999
50661.68870390754,0.72071
50799.51580540468,0.73988
50937.34290690183,0.7584799999999999
51075.17000839897,0.77611
51212.997109896125,0.79316
51350.824211393265,0.81021
51488.65131289042,0.82569
51626.47841438756,0.84104
51764.30551588471,0.85533
51902.13261738185,0.86882
52039.959718879,0.88127
52177.786820376146,0.89381
52315.61392187329,0.90487
52453.44102337044,0.9149499999999999
52591.26812486759,0.9248
52729.095226364734,0.93397
52866.92232786188,0.94217
53004.74942935903,0.9496199999999999
53142.576530856175,0.9565299999999999
53280.40363235332,0.9630399999999999
53418.23073385047,0.9685299999999999
53556.057835347616,0.9732699999999999
53693.88493684476,0.9776799999999999
53831.71203834191,0.9814199999999998
53969.53913983905,0.9847999999999999
54107.3662413362,0.9875299999999999
54245.19334283334,0.9901699999999999
54383.0204443305,0.9922299999999998
54520.84754582764,0.9941399999999998
54658.67464732479,0.9954299999999998
54796.50174882193,0.9965799999999998
54934.328850319085,0.9975499999999998
55072.155951816225,0.9981899999999998
55209.98305331338,0.9986899999999997
55347.81015481052,0.9991999999999998
55485.63725630767,0.9994199999999998
55623.46435780481,0.9996599999999998
55761.29145930197,0.9998599999999997
55899.11856079911,0.9999199999999997
56036.94566229626,0.9999999999999997
